Trip code,Lance #,mammal code,Lights,Animal code,Latitude,Longitude,Species,Condition,State,Length,Sex,Young - length,Young - sex,Use,Sample?,Photo #s,Comments,photo link,photo link 2
1604,6,976,S,,12'21.152,78'21.900,1,2,2,108.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1604-6-PPA54.JPG,
1606,6,977,S,,,,10,2,2,141.00,1,,,6,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1606-6-Lobo 977 (1).JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1606-6-Lobo 977 (2).JPG
1622,1,978,S,,,,,,,,,,,,FALSE,,,,
1622,5,979,S,rbh1640,09'20.980,79'56.674,1,2,2,166.00,1,,,6,TRUE,2,,Z:\Observer Database\Database pictures\Marine mammals\TC1622_5_rbh1640_a.jpg,Z:\Observer Database\Database pictures\Marine mammals\TC1622_5_rbh1640_b.jpg
1627,10,980,S,PPA56,12'09.105,78'25.310,1,2,2,149.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1627-10-PPA.JPG,
1627,10,984,S,,12'04.441,78'24.067,5,1,2,,,,,5,FALSE,,Delfin Risso,Database pictures\Marine mammals\TC1627-10-delfin risso.JPG,
1628,12,985,S,PPA58,12'28.200,79'00.100,5,2,2,,,,,6,TRUE,,cachalote pigmeo. K. sima,Database pictures\Marine mammals\TC1628-12-PPA58.JPG,
1632,2,982,m,,13'35.230,76'25.198,8,1,2,,1,,,5,FALSE,,se solto vivo pero con lesiones en hocico y cabeza,,
1632,2,983,S,,13'35.230,76'25.198,8,1,2,,,,,5,FALSE,,vivo pero con lesiones en hocico y cabeza,,
1632,3,981,S,,13'34.585,76'21.995,8,1,2,,1,,,5,FALSE,,"se devolvio vivo al mar, pero los pescadores lo golpearon en la cabeza y hocico ocasionando lesiones",,
1633,8,988,S,PPA60,11'56.200,78'18.150,1,2,2,135.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1633-8-PPA61.JPG,
1633,9,987,S,,12'10.700,78'05.100,1,2,2,128.00,2,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1633-9-PPA62.JPG,
1633,10,986,S,,12'08.617,78'04.930,1,2,2,110.00,1,,,6,FALSE,,,,
1640,6,989,S,PPA66,13'54.254,77'36.294,1,2,2,110.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1640-6-PPA66.JPG,
1640,7,990,S,PPA67,13'41.300,77'52.280,1,2,2,156.00,2,,,6,TRUE,,,Database pictures\Marine mammals\TC1640-7-PPA67.JPG,
1643,6,991,S,PPA68,12'57.886,77'53.566,3,2,2,1.27,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1643-6-chancho.JPG,
1643,6,992,S,PPA69,12'57.886,77'53.566,3,2,2,1.62,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1643-6-chancho.JPG,
1643,8,993,S,PPA70,12'23.360,77'28.815,1,2,2,1.51,1,,,,TRUE,,,,
1647,3,994,S,,,,4,2,2,109.00,2,,,3,FALSE,,,,
1650,2,995,S,PPA72,11'33.617,78'25.774,4,2,2,211.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1650-2-PPA72.JPG,
1650,6,996,S,PPA73,11'02.314,78'27.280,4,2,2,156.00,1,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1650-6-PPA73.JPG,
1650,7,997,S,PPA74,11'52.828,78'30.350,3,2,2,127.00,,,,6,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1650-7-PPA74.JPG,
1650,11,998,S,PPA75,11'24.267,78'13.521,5,2,2,107.00,2,,,6,TRUE,,Spp: Delphinus sp,Z:\Observer Database\Database pictures\Marine mammals\TC1650-11-PPA75.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1650-11-PPA75 (2).JPG
1654,1,999,C,,08'07.014,79'21.735,2,2,2,110.00,2,,,4,FALSE,,,,
1654,7,1000,S,,07'51.081,79'23.939,2,2,2,120.00,2,,,4,FALSE,,,,
1654,7,1001,S,,07'51.081,79'23.939,2,1,2,1130.00,1,,,4,FALSE,,,,
1655,5,1002,S,,06'54.895,81'07.690,1,2,2,121.00,2,,,6,TRUE,,,,
1657,4,1003,S,PPA78,12'58.100,78'02.425,1,2,2,93.00,1,,,6,TRUE,,,,
1657,7,1004,C,PPA79,12'38.200,77'58.407,1,2,2,179.00,1,,,6,TRUE,,,,
1657,8,1005,S,PPA80,12'33.100,77'56.133,1,2,2,153.00,2,,,6,TRUE,,,,
1659,7,1006,C,RBH1645,07'41.145,080'53.194,1,2,2,122.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1659-6-RBH1645a.JPG,
1660,2,1007,S,,06'39.639,80'10.796,2,2,2,120.00,2,,,3,FALSE,,,,
1662,2,1011,S,,07'03.445,80'30.208,10,2,2,,,,,6,FALSE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Papelio\TC-1662 - Papelio\DSC00043.JPG,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Papelio\TC-1662 - Papelio\DSC00042.JPG
1663,6,1008,C,1008,06'28.113,80'26.999,,2,2,146.00,2,,,3,FALSE,,,,
1666,2,1016,S,,06'45.590,80'58.805,1,2,2,,,,,,FALSE,,,,
1666,3,1017,S,,,,8,1,6,,,,,,FALSE,,,,
1666,4,1018,S,,,,8,1,6,,,,,,FALSE,,,,
1666,6,1012,S,,06'40.858,80'51.083,1,2,2,,,,,6,FALSE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Jose Manuel\TC-1666 - Jose Manuel\IMG_20170410_104708.jpg,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Jose Manuel\TC-1666 - Jose Manuel\IMG_20170410_104728.jpg
1666,6,1019,S,,,,1,2,2,,,,,,FALSE,,,,
1667,1,1009,C,1009,,,10,2,2,161.00,2,,,6,FALSE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Rusbert\TC-1667 - Rusbert\DSC04058.JPG,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Rusbert\TC-1667 - Rusbert\DSC04059.JPG
1667,2,1015,C,,,,,,,,,,,,FALSE,,,,
1667,4,1013,S,,06'33.828,80'43.735,10,2,2,,,,,6,FALSE,,,,
1669,5,1014,S,,06'34.666,80'23.617,10,1,1,,,,,6,FALSE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Rusbert\TC-1669 - Rusbert\DSC04143.JPG,
1671,4,1010,S,,,,9,2,2,176.00,1,,,6,FALSE,,Risso's dolphin,Z:\n&e&n&a\Fotos\Viajes\Tumbes\2017\Brady\TC - 1671-Brady\Mamifero 1010 (10).jpg,Z:\n&e&n&a\Fotos\Viajes\Tumbes\2017\Brady\TC - 1671-Brady\Mamifero 1010 (2).jpg
1678,4,1022,S,,07'08.858,80'01.338,1,2,2,204.00,2,,,6,FALSE,,,,
1680,2,1025,S,PPA85,12'27.070,77'45.503,1,2,2,141.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1680-2-PPA85.JPG,
1680,6,1026,S,PPA86,11'20.112,70'29.900,1,2,2,110.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1680-6-PPA86.JPG,
1680,6,1027,S,PPA87,,,3,2,2,145.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1680-6-PPA87.JPG,
1681,3,1023,S,PPA83,12'45.300,78'06.280,1,2,2,138.00,1,,,6,TRUE,,,Database pictures\Marine mammals\TC1681-3-PPA84.JPG,
1681,5,1028,S,,,,,,,,,,,,FALSE,,,,
1681,7,1024,S,PPA84,12'09.104,78'11.701,1,2,2,146.00,1,,,,TRUE,,,Database pictures\Marine mammals\TC1681-7-PPA83.JPG,
1693,3,1029,S,,10'52.630,78'16.100,11,2,2,132.00,1,,,6,TRUE,,,,
1693,3,1030,S,,,,,,,,,,,,FALSE,,,,
1693,11,1031,S,,11'51.998,78'14.333,6,2,2,149.00,,,,6,FALSE,,,,
1697,9,1033,S,,13'8.9150,76'24.3067,10,2,2,129.00,1,,,6,FALSE,3,,Database pictures\Marine mammals\TC1697_09_lobochusco_a.jpg,Database pictures\Marine mammals\TC1697_09_lobochusco_b.jpg
1697,10,1032,S,JQ272,13'9.7333,76'24.0066,2,2,2,131.50,1,,,3,TRUE,,,,
1698,3,1039,C,,09'08.424,79'30.738,10,1,2,,1,,,5,FALSE,,,,
1698,4,1040,S,,09'10.265,79'12.937,1,2,2,212.00,2,,,1,FALSE,,,,
1698,9,1036,S,,07'53.557,79'36.277,1,2,2,165.00,1,,,1,TRUE,,,,
1698,10,1037,C,,07'48.839,79'24.576,2,2,2,161.00,2,,,4,FALSE,,,,
1698,10,1038,C,,07'48.839,79'24.576,2,2,2,167.00,2,,,4,FALSE,,,,
1698,11,1034,C,,08'01.214,79'25.775,2,2,,168.00,1,,,4,TRUE,,,,
1698,11,1035,S,,08'01.214,79'25.775,2,2,2,11.00,2,,,4,TRUE,,,,
1706,4,1041,S,1041,,,8,2,2,,,,,6,FALSE,,,,
1707,5,1042,S,1042,,,10,2,2,147.00,1,,,6,FALSE,3,,Z:\Observer Database\Database pictures\Marine mammals\TC1707_5_lobochuscoa.JPG,Z:\Observer Database\Database pictures\Marine mammals\TC1707_5_lobochuscob.JPG
1713,5,1043,S,,,,8,2,2,,,,,6,FALSE,,,,
1719,1,1045,S,,08'57.814,79'42.917,3,2,2,145.00,1,,,1,FALSE,,,,
1719,2,1044,S,,09'07.882,79'51.412,3,2,2,178.00,2,,,2,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1719-2-oscuro.JPG,
1719,5,1046,S,,08'51.368,79'54.039,1,2,2,146.00,1,,,1,FALSE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1719-3-loco.JPG,
1719,5,1047,S,,08'51.368,79'54.039,1,2,2,145.00,1,,,1,FALSE,,,,
1720,4,1048,S,RBH1651,07'59.080,81'20.798,1,2,2,178.00,2,,,1,TRUE,,,Z:\Observer Database\Database pictures\Marine mammals\TC1720-4-RBH1651.JPG,
1720,6,1049,S,RBH1652,08'11.495,81'03.140,1,2,2,153.00,1,,,1,TRUE,,,,
1727,2,1050,S,1050,,,10,2,2,138.00,2,,,6,TRUE,,,,
1728,6,1051,S,1051,,,10,2,2,139.00,2,,,6,TRUE,,,,
1734,2,1052,S,1052,,,10,2,2,164.00,,,,6,FALSE,,,,
1740,8,1053,S,,,,10,2,2,125.00,2,,,6,TRUE,,,,
1740,8,1054,S,,,,10,2,2,,,,,,FALSE,,,,
1740,8,1055,S,,,,10,2,2,,,,,,FALSE,,,,
1740,8,1056,S,,,,10,2,2,,,,,,FALSE,,,,
1749,1,1057,S,,,,2,2,2,138.00,,,,6,FALSE,,"se saco un pedazo para la comida, el resto de devolvio muerto al mar",Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Ronald\TC-1749 - Ronald\Mamifero 1057 (1).jpg,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Ronald\TC-1749 - Ronald\Mamifero 1057 (3).jpg
1757,6,1058,S,,,,3,2,2,185.20,,,,6,TRUE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Jose Manuel\TC-1757 - Jose Manuel\Mamifero 1058 (1).jpg,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Jose Manuel\TC-1757 - Jose Manuel\Mamifero 1058 (2).jpg
1757,6,1059,S,,,,8,2,2,,,,,6,TRUE,,fueron 2 individuos,,
1762,3,1060,S,1060,,,2,2,2,126.30,1,,,8,TRUE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Jose Manuel\TC-1762 - Jose Manuel\WhatsApp Image 2017-12-17 at 5.00.49 PM.jpeg,
1762,3,1061,S,1061,,,2,2,2,171.60,2,70.00,,8,TRUE,,,Z:\n&e&n&a\Fotos\Viajes\San Jose\2017\Jose Manuel\TC-1762 - Jose Manuel\WhatsApp Image 2017-12-17 at 5.00.48 PM(1).jpeg,
1763,7,1062,S,,08'28.991,80'36.258,1,2,2,146.00,1,,,1,FALSE,,,,
1763,7,1063,S,,08'28.991,80'36.258,1,2,2,142.00,1,,,1,FALSE,,,,
1765,2,1064,S,,08'16.246,80'20.948,1,2,2,162.00,2,,,1,FALSE,,,Database pictures\Marine mammals\TC1765-2-loco.jpeg,
1765,5,1065,S,,08'43.063,80'57.313,1,2,2,157.00,2,,,1,FALSE,,,Database pictures\Marine mammals\TC1765-5-loco.jpeg,
1768,9,1066,S,,09'33.448,80'15.645,4,2,2,123.00,1,,,1,FALSE,,,Database pictures\Marine mammals\TC1768-9-bufeo.jpeg,
1772,3,1067,S,1067,,,1,2,2,,,,,6,FALSE,,,,
1772,3,1068,S,1068,,,1,2,2,,,,,6,FALSE,,,,
1772,5,1069,S,1069,,,1,2,2,,,,,6,FALSE,,,,
1772,5,1070,S,1070,,,1,2,2,,,,,6,FALSE,,,,
1772,5,1071,S,1071,,,2,2,2,,,,,6,FALSE,,,,
1772,6,1072,S,1072,,,8,2,2,,,,,6,FALSE,,,,
1772,6,1073,S,1073,,,8,2,2,,,,,6,FALSE,,,,
1772,6,1074,S,1074,,,8,2,2,,,,,6,FALSE,,,,
1772,6,1075,S,1075,,,8,2,2,,,,,6,FALSE,,,,
1772,6,1076,S,1076,,,8,2,2,,,,,6,FALSE,,,,
1772,7,1077,S,1077,,,1,2,2,,,,,6,FALSE,,,,
1773,7,1078,S,1078,,,2,2,2,,,,,6,FALSE,,,,
