"Lance.code","Date","Lat.I","Lon.I","Lat.F","Lon.F","MY","Year"
"205_9",2005-08-28,-20.2517666666667,-73.72785,-20.1942666666667,-73.7945166666667,2005-08-01,2005
"205_10",2005-08-29,-19.7625333333333,-73.6691666666667,-19.5958333333333,-73.7837333333333,2005-08-01,2005
"205_11",2005-09-02,-18.30285,-72.9649333333333,-18.1755,-73.1057333333333,2005-09-01,2005
"206_1",2005-10-05,-21.6001,-71.9308333333333,-21.4504166666667,-72.0720833333333,2005-10-01,2005
"206_2",2005-10-08,-23.75335,-72.32465,-23.5921333333333,-72.4659833333333,2005-10-01,2005
"206_3",2005-10-11,-27.7889666666667,-71.9333333333333,-27.7608333333333,-71.9498333333333,2005-10-01,2005
"206_4",2005-10-12,-27.67435,-71.8290833333333,-27.50875,-71.96715,2005-10-01,2005
"206_5",2005-10-13,-27.38355,-71.71755,-27.2013166666667,-71.8296166666667,2005-10-01,2005
"206_6",2005-10-14,-26.6298666666667,-71.8026666666667,-26.5018833333333,-71.9515333333333,2005-10-01,2005
"206_7",2005-10-16,-26.1285833333333,-71.73465,-26.0685666666667,-71.8366833333333,2005-10-01,2005
"206_8",2005-10-17,-25.6121666666667,-72.3320333333333,-25.5426666666667,-72.428,2005-10-01,2005
"206_9",2005-10-20,-21.5169833333333,-71.6147833333333,-21.40185,-71.6638833333333,2005-10-01,2005
"206_10",2005-10-22,-18.39725,-71.78715,-18.3181333333333,-71.89125,2005-10-01,2005
"207_1",2005-10-10,-17.7988333333333,-72.7823333333333,-17.7453333333333,-72.902,2005-10-01,2005
"207_2",2005-10-11,-18.1041666666667,-73.0011666666667,-18.0493333333333,-73.1255,2005-10-01,2005
"207_3",2005-10-12,-18.2218333333333,-73.018,-18.169,-73.1361666666667,2005-10-01,2005
"207_4",2005-10-13,-18.1763333333333,-72.9846666666667,-18.1525,-73.071,2005-10-01,2005
"207_5",2005-10-15,-17.5798333333333,-72.6783333333333,-17.5375,-72.787,2005-10-01,2005
"207_6",2005-10-16,-17.5631666666667,-72.8213333333333,-17.4945,-72.925,2005-10-01,2005
"207_7",2005-10-17,-17.5405,-72.7561666666667,-17.4803333333333,-72.9166666666667,2005-10-01,2005
"207_8",2005-10-18,-17.7013333333333,-72.3946666666667,-17.6476666666667,-72.4966666666667,2005-10-01,2005
"207_9",2005-10-19,-17.744,-72.1468333333333,-17.718,-72.2048333333333,2005-10-01,2005
"208_1",2005-11-07,-18.2995,-72.9731666666667,-18.241,-73.0761666666667,2005-11-01,2005
"208_2",2005-11-08,-18.253,-73.1193333333333,-18.1811666666667,-73.1905,2005-11-01,2005
"209_1",2005-12-07,-17.6183333333333,-72.2315,-17.5198333333333,-72.2848333333333,2005-12-01,2005
"209_2",2005-12-08,-17.4245,-72.3295,-17.3585,-72.3708333333333,2005-12-01,2005
"209_3",2005-12-09,-17.3353333333333,-72.3823333333333,-17.297,-72.4438333333333,2005-12-01,2005
"209_4",2005-12-10,-17.2738333333333,-72.4756666666667,-17.6683333333333,-72.5335,2005-12-01,2005
"210_1",2005-12-15,-17.9308333333333,-72.372,-17.897,-72.4366666666667,2005-12-01,2005
"210_2",2005-12-16,-17.9301666666667,-72.4776666666667,-17.8931666666667,-72.5423333333333,2005-12-01,2005
"210_3",2005-12-17,-17.9623333333333,-72.4891666666667,-17.9251666666667,-72.5598333333333,2005-12-01,2005
"210_4",2005-12-18,-18.0141666666667,-72.4718333333333,-17.9763333333333,-72.5343333333333,2005-12-01,2005
"210_5",2005-12-19,-17.9556666666667,-72.4331666666667,-17.9068333333333,-72.4941666666667,2005-12-01,2005
"211_1",2005-12-25,-18.0563333333333,-72.3715,-18.0245,-72.4353333333333,2005-12-01,2005
"211_2",2005-12-26,-18.087,-72.5521666666667,-18.0568333333333,-72.614,2005-12-01,2005
"211_3",2005-12-27,-18.0571666666667,-72.4781666666667,-18.02,-72.5555,2005-12-01,2005
"211_4",2005-12-28,-18.6285,-72.6266666666667,-17.7628333333333,-72.7218333333333,2005-12-01,2005
"211_5",2005-12-29,-17.9383333333333,-72.5425,-17.9008333333333,-72.5855,2005-12-01,2005
"211_6",2005-12-30,-18.0866666666667,-72.3946666666667,-18.0453333333333,-72.4388333333333,2005-12-01,2005
"212_1",2005-12-20,-18.47345,-71.7918333333333,-18.5811833333333,-71.6805166666667,2005-12-01,2005
"212_2",2005-12-21,-19.00665,-71.3248166666667,-18.6494333333333,-71.31505,2005-12-01,2005
"212_3",2005-12-22,-18.2925166666667,-71.6869166666667,-18.28045,-71.85685,2005-12-01,2005
"212_4",2005-12-23,-18.2600666666667,-71.85635,-18.1918,-72.00725,2005-12-01,2005
"213_1",2005-12-11,-18.3121833333333,-71.6632666666667,-18.2038333333333,-71.8006333333333,2005-12-01,2005
"213_2",2005-12-12,-18.3249333333333,-71.6528166666667,-18.2073,-71.7232,2005-12-01,2005
"214_1",2005-12-16,-18.4059333333333,-72.1090166666667,-18.4122333333333,-72.03575,2005-12-01,2005
"215_1",2005-11-26,-12.2922833333333,-79.0850666666667,-12.18765,-79.27595,2005-11-01,2005
"215_2",2005-11-27,-12.4526333333333,-79.1517833333333,-12.3412833333333,-79.3375,2005-11-01,2005
"215_3",2005-11-28,-12.33495,-79.23645,-12.2527,-79.4356,2005-11-01,2005
"215_4",2005-11-29,-12.29055,-79.2231,-12.1923666666667,-79.4211,2005-11-01,2005
"215_5",2005-11-30,-12.3868833333333,-79.2076333333333,-12.4709666666667,-79.1244833333333,2005-11-01,2005
"215_6",2005-12-02,-12.9518333333333,-79.30465,-12.9074166666667,-79.3220833333333,2005-12-01,2005
"215_7",2005-12-03,-12.93945,-79.3066666666667,-12.8430666666667,-79.4751333333333,2005-12-01,2005
"215_8",2005-12-04,-12.9377833333333,-79.3043166666667,-12.903,-79.5006333333333,2005-12-01,2005
"216_1",2005-12-14,-13.0213666666667,-79.2928666666667,-12.9748166666667,-79.3215166666667,2005-12-01,2005
"216_2",2005-12-15,-13.00395,-79.2931,-13.0241666666667,-79.3080333333333,2005-12-01,2005
"216_3",2005-12-16,-13.3835166666667,-79.8703666666667,-13.4182166666667,-79.8876,2005-12-01,2005
"216_4",2005-12-17,-13.4241666666667,-80.0171666666667,-13.453,-80.0341166666667,2005-12-01,2005
"216_5",2005-12-18,-13.4099,-80.0508,-13.4248333333333,-80.1200333333333,2005-12-01,2005
"216_6",2005-12-19,-13.5020833333333,-80.1679333333333,-13.5241166666667,-80.1744,2005-12-01,2005
"216_7",2005-12-20,-13.4517666666667,-79.80875,-13.4565833333333,-79.8836333333333,2005-12-01,2005
"216_8",2005-12-21,-13.3736666666667,-79.7590666666667,-13.2713666666667,-79.9356166666667,2005-12-01,2005
"216_9",2005-12-22,-13.34095,-79.8062666666667,-13.2216,-79.9862166666667,2005-12-01,2005
"217_1",2005-12-13,-9.10756666666667,-80.7082166666667,-9.11815,-80.90595,2005-12-01,2005
"217_2",2005-12-14,-9.22565,-81.1672333333333,-9.28541666666667,-81.3035666666667,2005-12-01,2005
"217_3",2005-12-15,-9.23471666666667,-81.1576833333333,-9.25561666666667,-81.2056166666667,2005-12-01,2005
"217_4",2005-12-16,-9.32218333333333,-81.2362833333333,-9.29033333333333,-81.1174166666667,2005-12-01,2005
"217_5",2005-12-17,-9.30766666666667,-81.1562833333333,-9.27041666666667,-81.0924666666667,2005-12-01,2005
"217_6",2005-12-18,-9.53893333333333,-81.0908666666667,-9.50918333333333,-81.95765,2005-12-01,2005
"217_7",2005-12-19,-9.4098,-81.0073833333333,-9.39208333333333,-80.8895666666667,2005-12-01,2005
"217_8",2005-12-20,-9.33425,-80.92255,-9.32163333333333,-80.8049,2005-12-01,2005
"217_9",2005-12-21,-9.4232,-81.0173833333333,-9.40713333333333,-80.9067,2005-12-01,2005
"218_1",2005-12-06,-12.2366666666667,-80.73485,-12.2335166666667,-81.0012166666667,2005-12-01,2005
"218_2",2005-12-07,-12.2508333333333,-80.8519833333333,-12.2503,-81.1209,2005-12-01,2005
"218_3",2005-12-08,-12.3676,-80.6709666666667,-12.3668666666667,-80.93745,2005-12-01,2005
"218_4",2005-12-09,-12.4686,-80.6180166666667,-12.4667833333333,-80.8898,2005-12-01,2005
"218_5",2005-12-10,-12.4703166666667,-80.7398,-12.4676666666667,-81.0039333333333,2005-12-01,2005
"218_6",2005-12-11,-12.5677333333333,-80.6186666666667,-12.5086,-80.8864333333333,2005-12-01,2005
"218_7",2005-12-12,-12.5763333333333,-80.6433166666667,-12.5842333333333,-80.9048,2005-12-01,2005
"218_8",2005-12-13,-13.2000833333333,-80.6598833333333,-12.6263333333333,-80.9243,2005-12-01,2005
"219_1",2006-01-10,-18.159,-72.3113333333333,-18.108,-72.4838333333333,2006-01-01,2006
"219_2",2006-01-11,-17.8788333333333,-73.0825,-17.8218333333333,-73.1586666666667,2006-01-01,2006
"219_3",2006-01-12,-17.5591666666667,-73.3106666666667,-17.4973333333333,-73.4145,2006-01-01,2006
"219_4",2006-01-13,-17.388,-73.4908333333333,-17.332,-73.5811666666667,2006-01-01,2006
"219_5",2006-01-14,-17.4726666666667,-73.6226666666667,-17.4223333333333,-73.745,2006-01-01,2006
"219_6",2006-01-15,-17.5701666666667,-73.6318333333333,-17.479,-73.8198333333333,2006-01-01,2006
"219_7",2006-01-16,-17.655,-73.2045,-17.594,-73.3066666666667,2006-01-01,2006
"220_1",2006-01-24,-18.1525,-71.9393333333333,-18.1105,-72.0236666666667,2006-01-01,2006
"220_2",2006-01-25,-18.1688333333333,-72.1441666666667,-18.1285,-72.2723333333333,2006-01-01,2006
"220_3",2006-01-26,-18.1808333333333,-72.1811666666667,-18.1386666666667,-72.2753333333333,2006-01-01,2006
"220_4",2006-01-27,-18.1031666666667,-72.4603333333333,-18.0256666666667,-72.577,2006-01-01,2006
"220_5",2006-01-28,-17.8985,-72.651,-17.8565,-72.719,2006-01-01,2006
"220_6",2006-01-29,-17.7361666666667,-72.5406666666667,-17.708,-72.5808333333333,2006-01-01,2006
"220_7",2006-01-30,-17.7683333333333,-72.2568333333333,-17.7285,-72.3601666666667,2006-01-01,2006
"221_1",2006-01-05,-9.2519,-80.2707,-9.28553333333333,-80.42495,2006-01-01,2006
"221_2",2006-01-06,-9.26895,-80.2723,-9.28873333333333,-80.4519833333333,2006-01-01,2006
"221_3",2006-01-08,-9.25905,-80.2697333333333,-9.28501666666667,-80.4342166666667,2006-01-01,2006
"221_4",2006-01-09,-9.26733333333333,-80.28745,-9.28721666666667,-80.4576333333333,2006-01-01,2006
"222_1",2005-11-23,-8.94103333333333,-79.626,-8.92476666666667,-79.6401333333333,2005-11-01,2005
"222_2",2005-11-24,-8.93686666666667,-79.6333666666667,-8.91805,-79.6234833333333,2005-11-01,2005
"222_3",2005-11-25,-8.80948333333333,-79.85795,-8.79068333333333,-79.8714833333333,2005-11-01,2005
"222_4",2005-11-26,-8.78521666666667,-79.9008833333333,-8.76698333333333,-79.90585,2005-11-01,2005
"222_5",2005-11-27,-8.767,-79.8914333333333,-8.74218333333333,-79.9213333333333,2005-11-01,2005
"222_6",2005-11-28,-8.64265,-79.80725,-8.62425,-79.8241166666667,2005-11-01,2005
"222_7",2005-11-29,-8.6001,-79.7171833333333,-8.55863333333333,-79.73365,2005-11-01,2005
"222_8",2005-11-30,-8.64056666666667,-79.4384333333333,-8.6236,-79.4414,2005-11-01,2005
"222_9",2005-12-01,-8.62293333333333,-79.3886333333333,-8.60623333333333,-79.40355,2005-12-01,2005
